content,label,path
deutsche boerse set to woo lse boss of deutsche boerse and the london stock exchange be to meet amid talk that takeover bid for the lse will be raise to pound sterling 1.5bn dollar 2.9bn last month the german exchange table five hundred and thirty penny per share offer for lse value it at pound sterling 1.3bn paris base euronext owner of [UNK] in london have also say it be interested in [UNK] for lse euronext be due to hold talk with lse this week and it be report to be ready to raise pound sterling [UNK] to fund bid euronext chief jean [UNK] [UNK] be schedule to meet his lse counterpart [UNK] furse on friday deutsche boerse chief werner seifert be meet ms furse on thursday in the third meeting between the two exchange since the bid approach in december the lse reject deutsche boerse 's propose pound sterling 1.3bn offer in december say it [UNK] the business but it agree to leave the door open for talk to find out whether significantly improve proposal would be in the interest of lse 's shareholder and customer in the meantime euronext which combine the paris amsterdam and [UNK] stock exchange also begin talk with the lse in statement on thursday euronext say any offer be likely to be solely in cash but add that there can be no assurance at this stage that any offer will be make deal with either bidder would create the big stock market operator in europe and the second big in the world after the new york stock exchange accord to the ft in its late meeting deutsche boerse will adopt charm offensive to woo the london exchange the newspaper say the german suitor will offer to manage combined cash and equity market out of london and let ms furse take the helm other report this week say the deutsche boerse might even consider sell its luxembourg base clearstream unit the [UNK] house that process security transaction its ownership of clearstream be see as the main [UNK] block to london frankfurt merger lse shareholder fear deutsche boerse takeover would force they to use clearstream make it difficult for they to negotiate,business,../data\business\business_77.txt
high fuel price hit ba 's profit british airway have blame high fuel price for forty percentage drop in profit report its result for the three month to thirty one december two thousand and four the airline make pre tax profit of pound sterling seventy five dollar one hundred and forty one compare with pound sterling one hundred and twenty five year early rod [UNK] ba 's chief executive say the result be respectable in third quarter when fuel cost rise by pound sterling one hundred and six or forty seven point three percentage ba 's profit be still well than market expectation of pound sterle fifty nine and it expect rise in full year revenue to help offset the increase price of aviation fuel ba last year introduce fuel surcharge for passenger in october it increase this from pound sterling six to pound sterling ten one way for all long haul flight while the short haul surcharge be raise from pound sterling two point five to pound sterling four leg yet aviation analyst mike [UNK] of [UNK] [UNK] [UNK] say ba 's estimate annual surcharge revenue pound sterling one hundred and sixty will still be way short of its additional fuel cost predict extra pound sterling two hundred and fifty m. turnover for the quarter be up four point three percentage to pound sterling [UNK] far benefit from rise in cargo revenue look ahead to its full year result to march two thousand and five ba warn that yield average revenue per passenger be expect to decline as it continue to lower price in the face of competition from low cost carrier however it say sale would be well than previously forecast for the year to march two thousand and five the total revenue outlook be slightly well than previous guidance with three percentage to three point five percentage improvement anticipate ba chairman martin [UNK] say ba have previously forecast two percentage to three percentage rise in full year revenue it also report on friday that passenger number rise eight point one percentage in january aviation analyst nick van den [UNK] of bnp [UNK] describe ba 's late quarterly result as pretty modest it be quite good on the revenue side and it show the impact of fuel surcharge and positive cargo development however operate margin down and cost impact of fuel be very strong he say since the eleven september two thousand and one attack in the united states ba have cut thirteen thousand job as part of major cost cutting drive our focus remain on reduce [UNK] cost and debt whilst continue to invest in our product mr [UNK] say for example we have take delivery of six [UNK] [UNK] aircraft and next month we will start further improvement to our club world flat bed ba 's share close up four penny at two hundred and seventy,business,../data\business\business_78.txt
we interest rate rise expect us interest rate be expect to rise for the fifth time since june follow the us federal reserve 's late rate set meeting later on tuesday borrowing cost be tip to rise by quarter of percentage point to two point two five percentage the move come as recovery in the us economy the world 's big show sign of [UNK] and [UNK] the dollar 's record break decline meanwhile have spook market and along with high oil price have raise concern about the pace of inflation we be see evidence that inflation be move higher say ken kim an analyst at stone [UNK] research it be not risk it be actually happen mr kim add that borrowing cost could rise far the fed have say that it will move in measure way to combat price growth and lift interest rate from their forty year low that be prompt by sluggish we and global growth with the economic picture now look more [UNK] the fed have implement quarter percentage point rise in june august september and november although the us economy grow at an annual rate of three point nine percentage in the three month to september analyst warn that fed have to be careful not to move too aggressively and take the wind out of the recovery 's sail early this month figure show that job creation be still weak while consumer confidence be [UNK] think the fed feel it have fair amount of flexibility say david [UNK] chief economist at fannie mae while inflation have move up it have not move up lot if economic growth should subside the fed would feel it have the flexibility to pause in its [UNK] but if economic growth pick up and cause core inflation to rise little more quickly think the fed would be prepare to tighten,business,../data\business\business_79.txt
weak dollar trim cadbury profit the world 's big [UNK] firm cadbury [UNK] have report modest rise in profit after the weak dollar take bite out of its result underlie pre tax profit rise one percentage to pound sterling nine hundred and thirty three dollar [UNK] in two thousand and four but would have be eight percentage high if currency movement be strip out the owner of brand such as dairy milk dr pepper and [UNK] generate more than eighty percentage of its sale outside the uk cadbury say it be confident it would hit its target for two thousand and five while the external commercial environment remain competitive we be confident that we have the strategy brand and people to deliver within our goal range in two thousand and five say chief executive todd [UNK] the modest profit rise have be expect by analyst after the company say in december that the poor summer weather have hit soft drink sale in europe cadbury say its underlying sale be up by four percentage in two thousand and four growth be help by its [UNK] brand include cadbury [UNK] and hall which enjoy successful year with like for like sale up six percentage drink sale be up two percentage with strong growth in we [UNK] soft drink lead by dr pepper and diet drink offset by the weak sale in europe cadbury add that its fuel for growth cost cutting programme have save pound sterling seventy five in two thousand and four bring total cost saving to pound sterling one hundred since the scheme begin in [UNK] the programme be set to close twenty percentage of the group 's factory and shed ten percentage of the workforce cadbury [UNK] employ more than fifty thousand people worldwide with about seven,business,../data\business\business_8.txt
continental may run out of cash share in continental airline have tumble after the firm warn it could run out of cash in [UNK] to we regulator the airline warn of inadequate [UNK] if it fail to reduce wage cost by dollar five hundred by the end of february continental also say that if it do not make any cut it expect to lose hundred of million of dollar in two thousand and five in current market condition failure to make cutback may also push it to reduce its fleet the group say share in the fifth big us carrier have fall six point eight seven percentage on the news to dollar ten point four four by eighteen thirty gmt without the reduction in wage and benefit cost and reasonable prospect of future profitability we believe that our ability to raise additional money through financing would be uncertain continental say in its [UNK] to the us securities and exchange commission sec airline have face tough condition in recent year amid terrorism fear since the eleven september world trade centre attack in two thousand and one but despite passenger return to the sky record high fuel cost and fare war prompt by competition from low cost carrier have take their toll houston base continental now have debt and pension payment of nearly dollar nine hundred and eighty four which it must pay off this year the company have be work to streamline its operation and have manage to save dollar [UNK] in cost without cut job two week ago the group also announce it would be able to [UNK] further dollar forty eight year from its cost with change to wage and benefit for most of its us base,business,../data\business\business_80.txt
mix christmas for we retailer we retailer post mixed result for december with luxury retailer fare well while many other be force to slash price to lift sale [UNK] department store [UNK] say same store sale be nine point three percentage high than during the same period last year [UNK] youth label also sell well with sale jump twenty eight percentage at young woman 's clothing retailer [UNK] store and thirty two point two percentage at american [UNK] [UNK] but wal mart only see its sale rise after it cut price the company see three percentage rise in december sale less than the four point three percentage rise see year early customer at the world 's big retailer be generally see to be the most vulnerable to america 's economic [UNK] [UNK] claim many have cut back on spending amid uncertainty over job security while low and middle income americans have rein in spending in the face of high [UNK] price analyst say wal mart face stand off with shopper step up its discount as the festive season wear on as consumer wait long to get the good [UNK] however expert add that if price have not be cut across the sector christmas sale which account for nearly twenty three percentage of annual retail sale would have be far bad so far we be fare well than expect but the result be still split ken [UNK] an analyst at research firm [UNK] [UNK] tell associate press store that have be struggle over the last couple of month appear to be continue that trend and for store that have be do well over the last several month december be good month overall december sale be forecast to rise by four point five percentage to dollar [UNK] less than the five point one percentage increase see year early one discount retailer to fare well in december be [UNK] [UNK] which continue recent run of upbeat result with well than expect eight percentage jump in same store sale however the [UNK] be many and [UNK] home furnish store [UNK] one import see its same store sale sink by large than forecast eight point eight percentage as it battle fierce competition lead [UNK] chain good buy meanwhile miss its sale target of three five percentage rise in sale turn in two point five percentage increase over the christmas period [UNK] vendor claire 's store also suffer as an expect last minute shopping rush never [UNK] leave its same store sale five percentage high compare to six percentage rise last year [UNK] [UNK] also feel little christmas cheer with december sale down zero point seven percentage on the same month last year this be not good period for retailer or shopper we see [UNK] of exciting new item kurt [UNK] president of industry [UNK] retail consulting group say however one [UNK] of the desertion of the high street be expect to be online store accord to survey by [UNK] [UNK] co harris interactive and [UNK] net rating sale surge twenty five percentage over the holiday,business,../data\business\business_81.txt
steady job growth continue in we the us create few job than expect in december but analyst say that the dip in hire be not enough to derail the world 's big economy accord to labor department figure one hundred and fifty seven thousand new job be add last month that take two thousand and four 's total to two point two million the good showing in five year job creation be one of last year 's main concern for the us economy while worry still remain the condition be set for steady growth in two thousand and five analyst say the unemployment rate stay at five point four percentage in december and about two hundred thousand job will need to be create each month if that figure be to drop it be respectable report say michael [UNK] analyst at [UNK] security payroll growth in december be little light than the consensus forecast but we have upward [UNK] to the prior two month and an increase in manufacture employment manufacturing be [UNK] area of the economy and if it be show job growth it be good indication that the economy be on solid growth track that mean that the federal reserve be likely to continue its policy of raise interest rate the fed lift borrowing cost five time last year to two point two five percentage cite evidence the us economic recovery be become more robust job creation be one of last year 's main concern for the us economy and prove to be main topic of debate in the us presidential election while demand for worker be far from boom the condition be set for steady growth overall compare to the previous year it look great it just keep go strong and strong and expect that to be the case in two thousand and five say kurt karl economist at swiss re in new york meanwhile economist caution against read too much into datum from the federal reserve show an unexpected dollar [UNK] drop in consumer debt in november fall in consumer spending which make up about two third of all us economic activity could help limit the extent of any future interest rate rise but economist say there could be number of reason for fall in the borrowing which include credit card and personal loan while note that such figure can vary on,business,../data\business\business_82.txt
barclay share up on merger talk share in uk banking group barclay have rise on monday follow weekend press report that it have hold merger talk with us bank wells fargo tie up between barclay and california [UNK] wells fargo would create the world 's fourth big bank value at dollar [UNK] pound sterling [UNK] barclay have decline to comment on the report in the sunday express say it do not respond to market speculation the two bank reportedly hold talk in october and november two thousand and four barclay share be up eight penny or one point three percentage at six hundred and five penny by late morning in london on monday make it the second big [UNK] in the ftse one hundred index uk banking icon barclay be find more than three hundred year ago it have operation in over sixty country and employ seventy six thousand two hundred staff worldwide its north american division focus on business banking whereas wells fargo operate retail and business banking service from six thousand branch in two thousand and three barclay report twenty percentage rise in pre tax profit to pound sterling [UNK] and it have recently forecast similar gain in two thousand and four predict that full year pre tax profit would rise eighteen percentage to pound sterling [UNK] well fargo have net income of dollar [UNK] in its last financial year nine percentage increase on the previous year and revenue of dollar [UNK] barclay be the focus of takeover speculation in august when it be link to citigroup though no bid have ever [UNK] stock market trader be sceptical that the late report herald deal the chief executive would be abandon his duty if he do not talk to rival but deal do not seem likely reuter quote,business,../data\business\business_83.txt
uk coal plunge into deep loss share in uk coal have fall after the mining group report loss have [UNK] to pound sterling fifty one point six in two thousand and four from pound sterling one point two m. the uk 's big coal producer blame geological problem industrial action and operate flaw at its deep mine for its worsen fortune the south [UNK] company lead by new chief executive gerry [UNK] say it hope to return to profit in two thousand and six in early trade on thursday its share be down ten percentage at one hundred and nineteen [UNK] uk coal say it be make significant progress in shake up the business it have introduce new wage structure new daily maintenance regime for machinery at its mine and method to continue mining in adverse condition the company say these action should significantly [UNK] earn it expect two thousand and five to be [UNK] year and to return to profitability in two thousand and six the recent rise in coal price have fail to benefit the company as most of its output have already be sell it say total production cost be pound sterling one point three per [UNK] uk coal say but the average [UNK] price be just pound sterling one point one eight per [UNK] we have long journey ahead to fix these issue we continue to make progress and great stride have already be make say mr [UNK] uk coal operate fifteen deep and surface mine across [UNK] [UNK] leicestershire [UNK] the west,business,../data\business\business_84.txt
chinese export rise twenty five percentage in two thousand and four export from china leapt during two thousand and four over the previous year as the country continue to show breakneck growth the [UNK] put china 's trade [UNK] sore point with some of its trading partner at six year high it may also increase pressure on china to relax the peg join its currency the yuan with the weakening dollar the figure release by the ministry of commerce come as china 's tax chief confirm that growth have top nine percentage in two thousand and four for the second year in row state administration of taxation head [UNK] [UNK] say tighten of control on tax evasion have combine with the rapid expansion to produce twenty five point seven percentage rise in tax revenue to two point five seven two trillion yuan dollar [UNK] pound sterling [UNK] accord to the ministry of commerce china 's export total dollar [UNK] in december take the annual total up thirty five point four percentage to dollar [UNK] with import rise similar amount the deficit rise to dollar [UNK] the increase tax take come despite healthy tax [UNK] for many exporter total [UNK] yuan in two thousand and four accord to mr [UNK] china 's export success have make the trade deficit of the united states soar even far and make trade with china sensitive political issue in washington the peg keep the yuan around eight point three to the dollar be often blame by we lawmaker for job loss at home us report issue on tuesday on behalf of [UNK] mandate panel say almost one point five million post disappear between nineteen eighty nine and two thousand and three the pace accelerate in the final three year of the period say the report for the us china economic and security review commission move out of labour intensive industry and into more hi tech sector the us 's overall trade deficit with china be dollar [UNK] in two thousand and three and be expect to rise to about dollar [UNK] for,business,../data\business\business_85.txt
karachi stock hit historic high the karachi stock exchange kse have record its large single day gain surge three point five percentage to new high the index rise two hundred and twenty five point seven nine point in four hour of furious trading with many investor optimistic that political stability could bring an economic boom the kse index close at six thousand seven hundred and nine point nine three an overall gain of nearly four hundred point in the first two trading day of the week energy and telecommunication stock perform particularly well record an [UNK] percentage rise since monday morning in two thousand and two the kse be the world 's well perform stock market with the index rise one hundred and twelve percentage pakistani investor be expect the kse to repeat if not improve on its two thousand and two performance [UNK] investor dance on the street as the market close for the day on tuesday confident that the boom will continue at least until the public holiday on twenty two january other however who have stay out fear an [UNK] collapse because of price overheat continue to warn that the [UNK] may burst any time that be rubbish kse chairman [UNK] lakhani tell the bbc news website whenever the market reflect pakistan 's true economic reality it be describe as [UNK] mr lakhani feel that the market have rise on the basis of solid economic growth and its current level rest on sound foundation market analyst be [UNK] to agree with mr lakhani argue that there be number of major factor behind the kse 's performance analyst argue that steady improvement in pakistan 's credit rating by international credit rating agency have finally begin to register in the market standard poor 's upgrade pakistan few week ago there be indication of yet another upgrade by the end of february then say analyst there be corporate profitability in the current fiscal year which have go up by twenty seven percentage from last year couple with the seven percentage gdp growth expect by june this year be least surprised at the market 's performance say mr lakhani one lead karachi broker say the real reason may be political if you file dollar one point three trillion case against saudi money after nine eleventh arab money will not go to the us any more lot of arab money he say have already go to malaysia and indonesia [UNK] be now hope that energy and telecom two of the strong sector in pakistan draw some of the arab money to the kse locally too say analyst recent political development have work to the market 's advantage an anti musharraf campaign threaten by the [UNK] [UNK] alliance of religious party have [UNK] out the release of [UNK] [UNK] former prime minister [UNK] [UNK] 's husband have ease political tension between the military back government and the opposition pakistan people 's party most importantly say analyst the failure of talk between india and pakistan on the [UNK] dam in indian administer kashmir have not automatically lead to heighten tension this they say indicate that neither country be interested in raise the temperature at this stage [UNK] of the state of their disagreement the market be [UNK] with speculation that substantial investment may now start to flow in from the us country see locally as deeply interested in [UNK] tension between the south asian neighbour you can call it peace dividend smile one broker let we see how long one,business,../data\business\business_86.txt
us trade gap balloon in october the us trade deficit widen by more than expect in october hit record level after high oil price raise import cost figure have show the trade shortfall be dollar [UNK] pound sterling [UNK] up nine percentage from september the commerce department say that push the ten month deficit to dollar [UNK] import rise by three point four percentage while export increase by only zero point six percentage weak dollar also increase the cost of import though this should help drive export demand in come month thing be get bad but that be to be expect say david [UNK] of standard poor 's in new york the first thing be that when the dollar go down it increase the price of import we be see improved export order thing seem to be go in the right direction despite this optimism significant concern remain as to how the we will fund its trade and budget deficit should they continue to widen another problem highlight by analyst be the grow trade gap with china which have be accuse of keep its currency [UNK] weak in order to boost export the us import almost dollar 20bn worth of good from china during october export little under dollar 3bn it seem the key worry that have exist in the currency market still remain say anthony [UNK] bond strategist at miller [UNK] in new york the trade deficit and the shortfall with china be big issue go forward the commerce department figure cause the dollar to weaken far despite widespread expectation that the federal reserve will raise interest rate for fifth time this year borrowing cost be tip to rise by quarter of percentage point to two point two five percentage at fed,business,../data\business\business_87.txt
saudi ministry to employ woman woman will be employ in saudi arabia 's foreign ministry for the first time this year foreign minister prince [UNK] al [UNK] have be report as say the move come as the conservative country inch open the door to work woman last year crown prince [UNK] the de facto ruler tell government department to put plan in place for employ woman but progress have be slow report from the country say early this week the local arab news say labour minister [UNK] al [UNK] have cause [UNK] when he say his ministry be have difficulty hire woman because they demand segregate office the newspaper say many saudi woman find his explanation [UNK] excuse for not employ woman woman now make up more than half of all graduate from saudi university but only five percentage of the workforce our educational reform have create new generation of highly educate and [UNK] train saudi woman who be acquire their [UNK] position in saudi society arab news quote prince [UNK] as say be proud to mention here that this year we shall have woman work in the ministry of foreign affair,business,../data\business\business_88.txt
we prepare for hybrid onslaught sale of hybrid car in the us be set to double in two thousand and five research suggest research group [UNK] power estimate sale will hit two hundred thousand in two thousand and five despite high price and customer scepticism carmaker be start to build hybrid sport utility vehicle suvs the four wheel drive vehicle which now dominate the us car market hybrid cut both petrol consumption and emission by combine petrol engine with an electric motor constantly keep charge by extra engine power several jurisdiction notably the state of california mandate low emission for new car equally the rise in oil price over the past year have spark hope that consumer may be tempt by potential saving of few hundred dollar year on fuel at the detroit motor show range of manufacturer be [UNK] display their hybrid credential toyota have lead the market to date with the [UNK] [UNK] by number of celebrity keen to [UNK] their green credential in april it will launch hybrid version of its [UNK] suv with an suv from its luxury [UNK] marque due later in the year [UNK] have three hybrid on the market and between they the two japanese carmaker sell more than eighty thousand unit last year ford which have sell four thousand of its first hybrid since its launch in august be bring hybrid suv the mariner to market year ahead of schedule with plan for three more model by two thousand and eight gm have hybrid [UNK] on the market and be show two concept suvs in detroit even sport car maker [UNK] may join the race although it insist it be still consider whether to [UNK] its [UNK] suv other remain more sceptical nissan have buy toyota 's hybrid technology but plan to bring out its first model only in two thousand and six we want to make sure we be not concentrate on one technology nissan chief executive carlos [UNK] say we will not be surprise by any acceleration or [UNK] in the hybrid market [UNK] meanwhile say it will focus on clean burn diesel engine instead and some [UNK] point out that the price tag on hybrid [UNK] of dollar three thousand above that of an equivalent normal [UNK] car and suspicion of the technology may still cool its attraction the average consumer be not willing to pay that premium for car they will not drive more than six year say anthony,business,../data\business\business_89.txt
oil price fall back from high oil price retreat from four month high in early trading on tuesday after producer [UNK] opec say it be now unlikely to cut production follow the comment by act opec secretary general [UNK] [UNK] [UNK] we light crude fall thirty two cent to dollar fifty one point four three barrel he say that high oil price mean opec be unlikely to stick to its plan to cut output in the second quarter in london brent crude fall thirty two cent to dollar forty nine point seven four barrel opec member be next meeting to discuss production level on sixteen march on monday oil price rise for sixth straight session reach four month high as cold weather in the us threaten stock of heating oil us demand for heating oil be predict to be about fourteen percentage above normal this week while stock be currently about seven point five percentage below the level of year ago cold weather across europe have also put upward,business,../data\business\business_9.txt
german economy rebound germany 's economy the big among the twelve country share the euro grow at its fast rate in four year during two thousand and four drive by strong export gross domestic product gdp rise by one point seven percentage last year the statistical office say the economy contract in two thousand and three foreign sale increase by eight point two percentage last year compare with zero point three percentage slide in private consumption concern remain however over the strength of the euro weak domestic demand and sluggish labour market the european central bank ecb leave its benchmark interest rate unchanged at two percentage on thursday it be the nineteenth month in row that the ecb have not move borrowing cost economist predict that an increase be unlikely to come until the second half of two thousand and five with growth set to [UNK] rather than ignite during two thousand and four we profit from the fact that the world economy be strong say stefan [UNK] analyst at [UNK] [UNK] [UNK] if export weaken and domestic growth remain poor we can not expect much from two thousand and five many german consumer have be spook and unsettle by government attempt to reform the welfare state and corporate environment major company include [UNK] [UNK] and sieman have spend much of two thousand and four in tough talk with union about trim job and cost they have also warn there be more cost cutting,business,../data\business\business_90.txt
we ahold supplier face charge we prosecutor have charge nine food supplier with help dutch retailer ahold inflate earning by more than dollar eight hundred pound sterling four hundred and twenty eight the charge have be bre against individual as well as company allege they create false account ahold hit the headline in february two thousand and three after it emerge that there be account irregularity at its us subsidiary [UNK] three former ahold top executive last year agree to settle fraud charge ahold have admit that it fraudulently inflate promotional allowance at [UNK] [UNK] consolidate joint venture and also commit other accounting error and irregularity the nine now charge who work as supplier to ahold be accuse of sign false document relate to the amount of money they pay the retailer for promote their product in its store food company pay supermarket and retailer for prime shelf space the supplier in question be say to have inflate the amount of money they pay provide [UNK] with sign letter that allow ahold to inflate its earn us attorney david [UNK] say he expect the nine vendor will plead guilty to the charge he add that there may be more court action in the future do not want to leave you with the impression that these be the only one involve he say among those face charge be john [UNK] former employee of general mill mark [UNK] of [UNK] international seafood tim daly of michael food and kenneth [UNK] who work as an independent contractor for total food other include michael [UNK] of sugar food peter marion of [UNK] seafood processor and first choice food gordon [UNK] of commodity manager and private label distribution bruce [UNK] of basic american food and michael roger formerly of [UNK] food pasquale [UNK] of the fbi call the nine vendor the key ingredient in the process of cook the book at ahold at the time of the scandal ahold be see by many as europe 's [UNK] ahold share tumble on the news and many market observer predict that the fall out could damage investor confidence across europe it be less severe than many have envisage however and since then ahold have work hard at rebuild its reputation and investor confidence ahold be the world 's fourth large supermarket chain its other us business include stop,business,../data\business\business_91.txt
we retail sale surge in december us retail sale end the year on high note with solid gain in december boost by strong car sale [UNK] adjust sale rise one point two percentage in the month compare to zero point one percentage month early boost by surge in shopping just before and after christmas sale climb eight percentage for the year the good performance since an eight point five percentage rise in nineteen ninety nine the commerce department add the gain be lead by four point three percentage jump in auto sale as dealer use enhance offer to get car out of [UNK] dealer be force to cut price in december to maintain sale growth in tough quarter when the usual end of year holiday sale boom be slow to get start the increase in sale during december push total spending for the month to dollar [UNK] pound sterle [UNK] sale for the year also break through the dollar four trillion mark for the first time with annual sale come in at dollar four point zero six trillion however if [UNK] be exclude from december 's datum retail sale rise just zero point three percentage on the month home furnish and [UNK] store also perform well rise two point two percentage but as well as hit the shop more we consumer be go online or use mail order for their purchase with non store retailer see sale rise by one point nine percentage however analyst say that the strong figure be unlikely to put the federal reserve bank off its current policy of measure interest rate rise consumer for now remain willing to spend freely sustain the us expansion give that attitude the fed remain likely to continue boost the fed fund rate at upcoming meeting ubs economist maury harris tell reuters retail sale be see as major part of consumer spending which in turn make up two third of economic output in the us consumer spending have be pick up in recent year after slump during two thousand and one and two thousand and two as the country battle to recover from its first recession of the decade and the world trade centre attack during that time sale grow [UNK] two point nine percentage in two thousand and one and two point five percentage year later look ahead analyst now expect improvement in job growth to feed through to the high street with consumer spending remain strong the belief come despite the late labor department report show surprise rise in unemployment the number of americans file initial jobless claim jump to three hundred and sixty seven thousand the high rate since september however long term claim slip to their low level since,business,../data\business\business_92.txt
mcdonald 's boss bell die aged forty four charlie bell the straight talk former head of fast food giant mcdonald 's have die of cancer age forty four mr bell be diagnose with colorectal cancer in may last year month after take over the top job he resign in november to fight the illness join the company as fifteen year old part time worker mr bell quickly move through its rank become australia 's young store manager at nineteen popular go [UNK] he be credit with help revive mcdonald 's sale mr bell leave wife and daughter as we [UNK] his [UNK] ask you to keep charlie 's family in your heart and [UNK] chief executive james [UNK] say in statement and remember that in his [UNK] time on this earth charlie live life to the full no matter what card life deal charlie stay centre on his love for his family and for mcdonald 's after run the company 's australian business in the nineteen ninety mr bell move to the us in nineteen ninety nine to run operation in asia africa and the middle east in two thousand and one he take over the rein in europe mcdonald 's second most important market he become chief operating officer and president in two thousand and two mr bell take over as chief executive after his predecessor as [UNK] jim [UNK] die suddenly of heart attack in april have work closely with mr [UNK] who come out of retirement to turn mcdonald 's around mr bell focus on boost demand at exist restaurant rather than follow policy of rapid expansion he have promise not to let the company get fat [UNK] and happy and accord to reuter once tell analyst that he would [UNK] fire [UNK] down the throat of competitor if he see they drown mr bell [UNK] mcdonald 's [UNK] it [UNK] campaign and introduce success such as [UNK] now the big coffee shop brand in australia and new zealand colleague say that mr bell be proud of his [UNK] beginning help out behind cash till and clear,business,../data\business\business_93.txt
we industrial output growth ease we industrial production continue to rise in november albeit at slow pace than the previous month the us federal reserve say output from factory mine and utility rise zero point three percentage in line with forecast from revise zero point six percentage increase in october analyst add that if the [UNK] sector which see production fall zero point five percentage have be exclude the datum would have be more impressive the late increase mean industrial output have grow four point two percentage in the past year many analyst be upbeat about the prospect for the us economy with the increase in production come on the heel of news of recovery in retail sale this be very consistent with an economy grow at three point five to four percentage it be [UNK] with job growth and consumer optimism [UNK] chief economist david [UNK] say of the figure the us economy grow at respectable annual rate of three point seven percentage in the three month between july and september while job growth average one hundred and seventy eight thousand during the same period while the employment figure be not spectacular expert believe they be enough to [UNK] away at america 's five point four percentage jobless rate breakdown of the late production figure show mining output drive the increase surge two point one percentage while factory output rise zero point three percentage but utility output drop one point four percentage meanwhile the amount of factory capacity in use during the month rise to seventy seven point six percentage its high level since may two thousand and one many investor think that product market inflation will not be problem until the [UNK] rate be at eighty percentage or high [UNK] [UNK] senior us economist at deutsche bank security say so there be still lot of inflation fight [UNK] in the manufacturing sector overall would say manufacture at least away from auto continue to improve and would bet that it improve at fast rate in come month give how lean inventory be citigroup senior,business,../data\business\business_94.txt
golden economic period to end ten year of golden economic performance may come to an end in two thousand and five with growth slow [UNK] city consultancy deloitte have warn the uk economy could suffer [UNK] from the slowdown in the housing market trigger fall in consumer spending and rise in unemployment deloitte be forecast economic growth of two percentage this year below chancellor gordon brown 's forecast of three percentage to three point five percentage it also believe that interest rate will fall to four percentage by the end of the year in its quarterly economic review deloitte say the uk economy have enjoy golden period during the past decade with unemployment fall to near thirty year low and inflation at its low since the nineteen sixty but it warn that this growth have be achieve at the expense of create major imbalance in the economy deloitte 's chief economic advisor roger [UNK] say the big hit of all be set to come from the housing market which have already embark on major slowdown whereas the main driver of the economy in recent year have be robust household spending growth this be likely to suffer as the housing market slowdown gather pace economic growth be likely to be [UNK] during the next few year by increase pressure on household budget and rise taxis deloitte believe gordon brown will need to raise about dollar 10bn year in order to sustain the public finance in the short term the firm claim this will result in [UNK] slowdown in growth in two thousand and five and two thousand and six compare to last year when the economy expand by three point two five percentage however deloitte stress that the slowdown be unlikely to have any major impact on retail price while it expect the bank of england to respond quickly to sign of the economy falter it expect series of aggressive interest rate cut over the next two year with the cost of borrow fall from its current four point seven five percentage mark to three point five percentage by the end of two thousand and six although two thousand and five may not be the year when thing go completely wrong it will probably mark the start of more difficult period for the,business,../data\business\business_95.txt
industrial output fall in japan japanese industrial output fall in october while unemployment rise cast further doubt on the strength of the country 's economic recovery production drop one point six percentage in october reflect decline in export while unemployment level edge up zero point one percentage to four point seven percentage slightly high than forecast the economy have grow for six quarter but growth slow dramatically in the last quarter amid weak global demand japan 's government remain optimistic due to strong domestic demand analyst have be forecast zero point one percentage rise in month on month industrial output accord to figure from the ministry of economy trade and industry [UNK] the decline be lead by fall in demand for electronic part for mobile phone and digital television although inventory fall zero point seven percentage month on month they be thirty six percentage high than year ago it be sign that the economy 's adjustment phase be strong than expect say [UNK] [UNK] an economist with [UNK] bank japan [UNK] its overall economic assessment early this month for the first time in year growth slow to zero point three percentage in the quarter end september thirty down from six point three percentage in the first quarter of two thousand and four expert believe the economy [UNK] stagnate for most of the nineteen ninety [UNK] be enter soft patch on the back of rise oil price and the fall dollar japanese government official play down the late datum argue that domestic consumer demand be still [UNK] the outlook for november be positive so do not think one can say that condition have worsen just because of the fall in october say [UNK] official despite the rise in unemployment jobless figure be still some way below historical high of recent year the comparatively weak economic date [UNK] on share with the nikkei down one,business,../data\business\business_96.txt
